date,portfolio_value,cash_balance,invested_capital,benchmark_value,drawdown,active_positions
2016-04-08,9710659.349335918,-1991.9506640823092,9712651.3,7555.2001953125,-2.8934065066408166,20
2016-04-11,9785814.189335918,-1991.9506640823092,9787806.14,7671.39990234375,-2.141858106640815,20
2016-04-12,9796151.73933592,-1991.9506640823092,9798143.690000003,7708.9501953125,-2.03848260664079,20
2016-04-13,9914717.919335917,-1991.9506640823092,9916709.87,7850.4501953125,-0.8528208066408305,20
2016-04-18,10083598.139335917,-1991.9506640823092,10085590.09,7914.7001953125,0.0,20
2016-04-20,10138923.34933592,-1991.9506640823092,10140915.300000003,7914.75,0.0,20
2016-04-21,10000096.349335916,-1991.9506640823092,10002088.299999999,7912.0498046875,-1.3692479488869647,20
2016-04-22,9946769.489335917,-1991.9506640823092,9948761.44,7899.2998046875,-1.8952097119127376,20
2016-04-25,9909849.039335918,-1991.9506640823092,9911840.99,7855.0498046875,-2.25935537834997,20
2016-04-26,9998531.959335916,-1991.9506640823092,10000523.909999998,7962.64990234375,-1.3846774964444308,20
2016-04-27,10005737.359335916,-1991.9506640823092,10007729.309999999,7979.89990234375,-1.3136107790846174,20
2016-04-28,9914253.70933592,-1991.9506640823092,9916245.660000002,7847.25,-2.215912205458348,20
2016-04-29,9965555.029335918,-1991.9506640823092,9967546.98,7849.7998046875,-1.7099283032981694,20
2016-05-02,9939332.026078638,-1530.8987602294073,9940862.924838867,7805.89990234375,-1.9685652645786589,20
2016-05-03,9852524.767544704,-1530.8987602294073,9854055.666304933,7747.0,-2.824743534627616,20
2016-05-04,9762092.303400822,-1530.8987602294073,9763623.202161051,7706.5498046875,-3.716677135741242,20
2016-05-05,9779022.598686468,-1530.8987602294073,9780553.497446697,7735.5,-3.5496939689658946,20
2016-05-06,9798095.143758487,-1530.8987602294073,9799626.042518716,7733.4501953125,-3.3615818350156146,20
2016-05-09,9908144.43376093,-1530.8987602294073,9909675.33252116,7866.0498046875,-2.2761678693438925,20
2016-05-10,9904825.039217062,-1530.8987602294073,9906355.937977292,7887.7998046875,-2.3089069919262295,20
2016-05-11,9996249.749530785,-1530.8987602294073,9997780.648291014,7848.85009765625,-1.4071868865098036,20
2016-05-12,10052859.109339543,-1530.8987602294073,10054390.008099772,7900.39990234375,-0.8488498929426713,20
2016-05-13,10096416.770891057,-1530.8987602294073,10097947.669651287,7814.89990234375,-0.41924154054924223,20
2016-05-16,10123081.809245143,-1530.8987602294073,10124612.708005372,7860.75,-0.1562447958718849,20
2016-05-17,10127066.349003443,-1530.8987602294073,10128597.247763673,7890.75,-0.11694535922547322,20
2016-05-18,10165917.329238223,-1530.8987602294073,10167448.227998452,7870.14990234375,0.0,20
2016-05-19,10019548.55897862,-1530.8987602294073,10021079.45773885,7783.39990234375,-1.4397989430686264,20
2016-05-20,9919527.33253982,-1530.8987602294073,9921058.231300049,7749.7001953125,-2.4236868028599923,20
2016-05-23,9995280.016379338,-1530.8987602294073,9996810.915139567,7731.0498046875,-1.6785235147261601,20
2016-05-24,10038664.83416905,-1530.8987602294073,10040195.73292928,7748.85009765625,-1.2517561470147043,20
2016-05-25,10043298.895935409,-1530.8987602294073,10044829.794695638,7934.89990234375,-1.2061718518027953,20
2016-05-26,10179750.697042994,-1530.8987602294073,10181281.595803224,8069.64990234375,0.0,20
2016-05-27,10258907.394763535,-1530.8987602294073,10260438.293523764,8156.64990234375,0.0,20
2016-05-30,10280190.578653105,-1530.8987602294073,10281721.477413334,8178.5,0.0,20
2016-05-31,10332484.016386256,-1530.8987602294073,10334014.915146485,8160.10009765625,0.0,20
2016-06-01,10284574.858278442,-938.2857016912894,10285513.143980134,8179.9501953125,-0.4636751243150661,20
2016-06-02,10374523.610168321,-938.2857016912894,10375461.895870013,8218.9501953125,0.0,20
2016-06-03,10477130.038073536,-938.2857016912894,10478068.323775228,8220.7998046875,0.0,20
2016-06-06,10439356.677832535,-938.2857016912894,10440294.963534227,8201.0498046875,-0.36053155877358023,20
2016-06-07,10561658.998654708,-938.2857016912894,10562597.2843564,8266.4501953125,0.0,20
2016-06-08,10643560.29976915,-938.2857016912894,10644498.585470842,8273.0498046875,0.0,20
2016-06-09,10549534.94244563,-938.2857016912894,10550473.228147322,8203.599609375,-0.8834013682955222,20
2016-06-10,10512960.9572291,-938.2857016912894,10513899.242930792,8170.0498046875,-1.2270268487404756,20
2016-06-13,10430534.265666427,-938.2857016912894,10431472.55136812,8110.60009765625,-2.001454664632696,20
2016-06-14,10434384.680183202,-938.2857016912894,10435322.965884894,8108.85009765625,-1.9652786632916919,20
2016-06-15,10442858.597365355,-938.2857016912894,10443796.883067047,8206.599609375,-1.8856632250032757,20
2016-06-16,10391958.223710338,-938.2857016912894,10392896.50941203,8140.75,-2.3638901737069062,20
2016-06-17,10441526.259089045,-938.2857016912894,10442464.544790737,8170.2001953125,-1.8981810126493692,20
2016-06-20,10482087.629892152,-938.2857016912894,10483025.915593844,8238.5,-1.5170926393915485,20
2016-06-21,10509813.210315911,-938.2857016912894,10510751.496017603,8219.900390625,-1.256601040312988,20
2016-06-22,10499931.848487822,-938.2857016912894,10500870.134189514,8203.7001953125,-1.349439917058981,20
2016-06-23,10467100.605433796,-938.2857016912894,10468038.891135488,8270.4501953125,-1.6579010158770058,20
2016-06-24,10331892.053910593,-938.2857016912894,10332830.339612285,8088.60009765625,-2.928233007383041,20
2016-06-27,10503898.415909754,-938.2857016912894,10504836.701611446,8094.7001953125,-1.3121726182396376,20
2016-06-28,10546569.059383234,-938.2857016912894,10547507.345084926,8127.85009765625,-0.9112668848977101,20
2016-06-29,10661567.847189922,-938.2857016912894,10662506.132891614,8204.0,0.0,20
2016-06-30,10918738.984806763,-938.2857016912894,10919677.270508455,8287.75,0.0,20
2016-07-01,11099440.132773185,-280.2997005410725,11099720.432473727,8328.349609375,0.0,20
2016-07-04,11232807.861246726,-280.2997005410725,11233088.160947267,8370.7001953125,0.0,20
2016-07-05,11183623.438247457,-280.2997005410725,11183903.737947999,8335.9501953125,-0.4378640105556775,20
2016-07-07,11120846.463284252,-280.2997005410725,11121126.762984794,8337.900390625,-0.9967356278632766,20
2016-07-08,11109244.895518895,-280.2997005410725,11109525.195219437,8323.2001953125,-1.100018510546441,20
2016-07-11,11280109.95964028,-280.2997005410725,11280390.25934082,8467.900390625,0.0,20
2016-07-12,11376506.45446729,-280.2997005410725,11376786.75416783,8521.0498046875,0.0,20
2016-07-13,11273006.213254083,-280.2997005410725,11273286.512954624,8519.5,-0.9097717443175557,20
2016-07-14,11302807.672563165,-280.2997005410725,11303087.972263707,8565.0,-0.647815585558642,20
2016-07-15,11314655.98891059,-280.2997005410725,11314936.28861113,8541.400390625,-0.5436683555206212,20
2016-07-18,11241339.528418414,-280.2997005410725,11241619.828118956,8508.7001953125,-1.1881233187873597,20
2016-07-19,11218029.021201732,-280.2997005410725,11218309.320902273,8528.5498046875,-1.3930237186594918,20
2016-07-20,11303055.874045797,-280.2997005410725,11303336.173746338,8565.849609375,-0.6456338834374797,20
2016-07-21,11271050.36858536,-280.2997005410725,11271330.6682859,8510.099609375,-0.9269637063364033,20
2016-07-22,11320224.088115796,-280.2997005410725,11320504.387816338,8541.2001953125,-0.4947245147423285,20
2016-07-25,11448597.423815839,-280.2997005410725,11448877.72351638,8635.650390625,0.0,20
2016-07-26,11633839.181341069,-280.2997005410725,11634119.48104161,8590.650390625,0.0,20
2016-07-27,11834991.553116726,-280.2997005410725,11835271.852817267,8615.7998046875,0.0,20
2016-07-28,11900049.496974729,-280.2997005410725,11900329.79667527,8666.2998046875,0.0,20
2016-07-29,12060786.178661158,-280.2997005410725,12061066.4783617,8638.5,0.0,20
2016-08-01,12311270.976115353,-280.2997005410725,12311551.275815895,8636.5498046875,0.0,20
2016-08-02,12220309.646551203,-280.2997005410725,12220589.946251744,8622.900390625,-0.7388459708231654,20
2016-08-03,11896953.660398684,-280.2997005410725,11897233.960099226,8544.849609375,-3.3653496582153886,20
2016-08-04,12031387.167985821,-280.2997005410725,12031667.467686363,8551.099609375,-2.2733949132670794,20
2016-08-05,12194386.203641511,-280.2997005410725,12194666.503342053,8683.150390625,-0.9494127186429835,20
2016-08-08,12383526.176390128,-280.2997005410725,12383806.47609067,8711.349609375,0.0,20
2016-08-09,12202366.243363772,-280.2997005410725,12202646.543064313,8678.25,-1.462910728704625,20
2016-08-10,12140640.951972634,-280.2997005410725,12140921.251673175,8575.2998046875,-1.9613575403148786,20
2016-08-11,12009542.249385849,-280.2997005410725,12009822.54908639,8592.150390625,-3.0200115999052035,20
2016-08-12,8573037.828628842,-280.2997005410725,8573318.128329383,9030.935241659032,-30.770624565934956,20
2016-08-16,12156733.089601101,-280.2997005410725,12157013.389301643,8642.5498046875,-1.8314095965769495,20
2016-08-17,12219191.9186461,-280.2997005410725,12219472.218346642,8624.0498046875,-1.3270392891593263,20
2016-08-18,12374009.207444815,-280.2997005410725,12374289.507145356,8673.25,-0.07685184986694349,20
2016-08-19,12445862.087650824,-280.2997005410725,12446142.387351366,8666.900390625,0.0,20
2016-08-22,12397939.290778207,-280.2997005410725,12398219.590478748,8629.150390625,-0.3850500394036005,20
2016-08-23,12290336.799496122,-280.2997005410725,12290617.099196663,8632.599609375,-1.249614426541168,20
2016-08-24,12335180.44857815,-280.2997005410725,12335460.74827869,8650.2998046875,-0.8893047206629201,20
2016-08-25,12202975.707623504,-280.2997005410725,12203256.007324046,8592.2001953125,-1.9515432383612863,20
2016-08-26,12197231.81448368,-280.2997005410725,12197512.114184221,8572.5498046875,-1.9976942650991036,20
2016-08-29,12350161.864738692,-280.2997005410725,12350442.164439233,8607.4501953125,-0.7689320533857513,20
2016-08-30,12502626.892094357,-280.2997005410725,12502907.191794898,8744.349609375,0.0,20
2016-08-31,12510899.566069953,-280.2997005410725,12511179.865770495,8786.2001953125,0.0,20
2016-09-01,12361323.990258789,-1866.672598355275,12363190.662857143,8774.650390625,-1.1955621178257991,20
2016-09-02,12318135.261687363,-1866.672598355275,12320001.934285717,8809.650390625,-1.5407709362912247,20
2016-09-06,12496510.60883022,-1866.672598355275,12498377.281428574,8943.0,-0.11501137199404488,20
2016-09-07,12536535.808830217,-1866.672598355275,12538402.481428571,8917.9501953125,0.0,20
2016-09-08,11975779.384544501,-1866.672598355275,11977646.057142856,8952.5,-4.472977486258545,20
2016-09-09,11754647.100258786,-1866.672598355275,11756513.77285714,8866.7001953125,-6.236880111814469,20
2016-09-12,11374197.665973071,-1866.672598355275,11376064.338571426,8715.599609375,-9.271605494385804,20
2016-09-14,11553154.581687357,-1866.672598355275,11555021.254285712,8726.599609375,-7.844122508310525,20
2016-09-15,11582904.170258787,-1866.672598355275,11584770.842857141,8742.5498046875,-7.606819404605625,20
2016-09-16,11550036.854544505,-1866.672598355275,11551903.52714286,8779.849609375,-7.868991636356693,20
2016-09-19,11586543.614544503,-1866.672598355275,11588410.287142858,8808.400390625,-7.577788703132626,20
2016-09-20,11665654.780258786,-1866.672598355275,11667521.45285714,8775.900390625,-6.94674383618813,20
2016-09-21,11770431.627401644,-1866.672598355275,11772298.299999999,8777.150390625,-6.110971907318763,20
2016-09-22,11959849.973115928,-1866.672598355275,11961716.645714283,8867.4501953125,-4.600041387095899,20
2016-09-23,11927250.400258789,-1866.672598355275,11929117.072857143,8831.5498046875,-4.860077918353422,20
2016-09-26,11832824.880258786,-1866.672598355275,11834691.55285714,8723.0498046875,-5.613280568909362,20
2016-09-27,11848489.73168736,-1866.672598355275,11850356.404285714,8706.400390625,-5.48832697991598,20
2016-09-28,11955707.10168736,-1866.672598355275,11957573.774285715,8745.150390625,-4.6330877684227945,20
2016-09-29,11453530.524544502,-1866.672598355275,11455397.197142856,8591.25,-8.638792253302475,20
2016-09-30,11658097.251687359,-1866.672598355275,11659963.924285714,8611.150390625,-7.007027862706073,20
2016-10-03,11964724.607653553,-1457.0002035874058,11966181.60785714,8738.099609375,-4.56115796178641,20
2016-10-04,11976446.092653556,-1457.0002035874058,11977903.092857143,8769.150390625,-4.467659365533471,20
2016-10-05,12089372.757177364,-1457.0002035874058,12090829.757380951,8743.9501953125,-3.566878908748372,20
2016-10-06,11993063.01884403,-1457.0002035874058,11994520.019047618,8709.5498046875,-4.3351113758506195,20
2016-10-07,11981848.415986888,-1457.0002035874058,11983305.416190475,8697.599609375,-4.424566732802127,20
2016-10-10,11982201.989082126,-1457.0002035874058,11983658.989285713,8708.7998046875,-4.421746391516235,20
2016-10-13,11794754.095272604,-1457.0002035874058,11796211.095476191,8573.349609375,-5.916959237137354,20
2016-10-14,11878796.245272605,-1457.0002035874058,11880253.245476192,8583.400390625,-5.246581460680133,20
2016-10-17,11837307.299796415,-1457.0002035874058,11838764.300000003,8520.400390625,-5.57752571919663,20
2016-10-18,12013581.424320221,-1457.0002035874058,12015038.424523808,8677.900390625,-4.171442513981005,20
2016-10-19,12101899.047177365,-1457.0002035874058,12103356.047380952,8659.099609375,-3.4669606363403105,20
2016-10-20,12217448.535748793,-1457.0002035874058,12218905.53595238,8699.400390625,-2.5452587377182145,20
2016-10-21,12195640.983367838,-1457.0002035874058,12197097.983571425,8693.0498046875,-2.7192107186601477,20
2016-10-24,12233951.573367842,-1457.0002035874058,12235408.573571429,8708.9501953125,-2.413619201320727,20
2016-10-25,12352268.523129744,-1457.0002035874058,12353725.523333332,8691.2998046875,-1.4698421359007452,20
2016-10-26,12249028.908844031,-1457.0002035874058,12250485.909047619,8615.25,-2.2933520421461018,20
2016-10-27,12088742.84193927,-1457.0002035874058,12090199.842142858,8615.25,-3.5719035443231406,20
2016-10-28,12211876.79336784,-1457.0002035874058,12213333.793571427,8638.0,-2.5897027728640887,20
2016-11-01,12276200.512146492,1158260.7400036324,11117939.77214286,8626.25,-2.0766127154548952,18
2016-11-02,12073664.284051253,1158260.7400036324,10915403.54404762,8514.0,-3.6921804542921377,18
2016-11-03,11948440.666194107,1158260.7400036324,10790179.926190475,8484.9501953125,-4.691049837084016,18
2016-11-04,11691592.633098869,1158260.7400036324,10533331.893095236,8433.75,-6.739845748585549,18
2016-11-07,11844199.023336966,1158260.7400036324,10685938.283333333,8497.0498046875,-5.522552609833397,18
2016-11-08,11937015.466908393,1158260.7400036324,10778754.726904761,8543.5498046875,-4.782185055456434,18
2016-11-09,11599531.689765537,1158260.7400036324,10441270.949761905,8432.0,-7.474186915373327,18
2016-11-10,11870275.979289345,1158260.7400036324,10712015.239285713,8525.75,-5.314544940489741,18
2016-11-11,11341024.975479823,1158260.7400036324,10182764.23547619,8296.2998046875,-9.536213604625331,18
2016-11-15,10583375.439289346,1158260.7400036324,9425114.699285714,8108.4501953125,-15.579745468163097,18
2016-11-16,10679030.931194108,1158260.7400036324,9520770.191190476,8111.60009765625,-14.816731718883291,18
2016-11-17,10756897.655479824,1158260.7400036324,9598636.915476192,8079.9501953125,-14.195613369499483,18
2016-11-18,10663410.063575061,1158260.7400036324,9505149.323571429,8074.10009765625,-14.941334462872934,18
2016-11-21,10279265.021670297,1158260.7400036324,9121004.281666664,7929.10009765625,-18.005538544148624,18
2016-11-22,10494840.32905125,1158260.7400036324,9336579.589047618,8002.2998046875,-16.285962174182767,18
2016-11-23,10741515.791908395,1158260.7400036324,9583255.051904762,8033.2998046875,-14.318309653433003,18
2016-11-24,10670488.294289349,1158260.7400036324,9512227.554285716,7965.5,-14.88487364449198,18
2016-11-25,10852057.847860776,1158260.7400036324,9693797.107857144,8114.2998046875,-13.436550468614817,18
2016-11-28,10909369.845479824,1158260.7400036324,9751109.105476191,8126.89990234375,-12.979390703804194,18
2016-11-29,11038751.84571792,1158260.7400036324,9880491.105714288,8142.14990234375,-11.947351213700674,18
2016-11-30,11113929.504289348,1158260.7400036324,9955668.764285715,8224.5,-11.347682695077888,18
2016-12-01,10896001.946761593,5920199.888428259,4975802.0583333345,8192.900390625,-13.086022224042937,9
2016-12-02,10858084.47342826,5920199.888428259,4937884.585000002,8086.7998046875,-13.388477973474334,9
2016-12-05,10894374.475094924,5920199.888428259,4974174.586666665,8128.75,-13.099004053245888,9
2016-12-06,10915245.706761591,5920199.888428259,4995045.818333332,8143.14990234375,-12.932520807914539,9
2016-12-07,10903490.513428258,5920199.888428259,4983290.624999999,8102.0498046875,-13.026288284932019,9
2016-12-08,11032975.566761594,5920199.888428259,5112775.678333336,8246.849609375,-11.993426772725979,9
2016-12-09,11049400.363428257,5920199.888428259,5129200.474999999,8261.75,-11.862411339777633,9
2016-12-12,11058567.956761593,5920199.888428259,5138368.068333334,8170.7998046875,-11.789284333456806,9
2016-12-13,11011533.990094924,5920199.888428259,5091334.101666666,8221.7998046875,-12.16445948059387,9
2016-12-14,10959132.153428258,5920199.888428259,5038932.265,8182.4501953125,-12.582452437067182,9
2016-12-15,10979341.476761593,5920199.888428259,5059141.588333334,8153.60009765625,-12.421249026160808,9
2016-12-16,10921451.078428257,5920199.888428259,5001251.189999999,8139.4501953125,-12.883022511405107,9
2016-12-19,10864902.500094926,5920199.888428259,4944702.611666667,8104.35009765625,-13.334092720876377,9
2016-12-20,10806489.570094926,5920199.888428259,4886289.681666668,8082.39990234375,-13.800034276747464,9
2016-12-21,10780321.728428258,5920199.888428259,4860121.839999999,8061.2998046875,-14.008766912825743,9
2016-12-22,10673368.823428258,5920199.888428259,4753168.935,7979.10009765625,-14.861896570260026,9
2016-12-23,10686542.06842826,5920199.888428259,4766342.180000001,7985.75,-14.756817741460114,9
2016-12-26,10564269.996761592,5920199.888428259,4644070.108333333,7908.25,-15.732143569353841,9
2016-12-27,10665415.313428259,5920199.888428259,4745215.425,8032.85009765625,-14.925339215989942,9
2016-12-28,10662241.525094926,5920199.888428259,4742041.636666668,8034.85009765625,-14.950655526506097,9
2016-12-29,10735229.016761594,5920199.888428259,4815029.128333335,8103.60009765625,-14.368457279879953,9
2016-12-30,10749538.276761593,5920199.888428259,4829338.388333335,8185.7998046875,-14.254316817010459,9
2017-01-02,10717258.324131431,-3680.8392019014573,10720939.163333332,8179.5,-14.511803838324788,20
2017-01-03,10809202.222464766,-3680.8392019014573,10812883.061666667,8192.25,-13.778396302659523,20
2017-01-04,10282922.090798095,-3680.8392019014573,10286602.929999996,8190.5,-17.97636725485815,20
2017-01-05,10510193.5057981,-3680.8392019014573,10513874.345,8273.7998046875,-16.163494716019123,20
2017-01-06,10489663.272464765,-3680.8392019014573,10493344.111666666,8243.7998046875,-16.327257924982106,20
2017-01-09,10607489.199131433,-3680.8392019014573,10611170.038333334,8236.0498046875,-15.387397596232633,20
2017-01-10,10749054.919131432,-3680.8392019014573,10752735.758333333,8288.599609375,-14.258172408678938,20
2017-01-11,10942761.96913143,-3680.8392019014573,10946442.808333332,8380.650390625,-12.71303224433179,20
2017-01-12,10982896.624131432,-3680.8392019014573,10986577.463333333,8407.2001953125,-12.392890734651473,20
2017-01-13,10926839.329131434,-3680.8392019014573,10930520.168333335,8400.349609375,-12.840042131614847,20
2017-01-16,10925665.919131432,-3680.8392019014573,10929346.758333333,8412.7998046875,-12.849402053828573,20
2017-01-17,10867647.88913143,-3680.8392019014573,10871328.728333332,8398.0,-13.312193616703027,20
2017-01-18,11015288.042464763,-3680.8392019014573,11018968.881666664,8417.0,-12.134514586509216,20
2017-01-19,11029567.289131435,-3680.8392019014573,11033248.128333336,8435.099609375,-12.020613530552327,20
2017-01-20,10823040.550798098,-3680.8392019014573,10826721.389999999,8349.349609375,-13.668012313459066,20
2017-01-23,10996974.712464767,-3680.8392019014573,11000655.551666668,8391.5,-12.280594255400656,20
2017-01-24,11135159.497464765,-3680.8392019014573,11138840.336666666,8475.7998046875,-11.178337722119213,20
2017-01-25,11381276.027464766,-3680.8392019014573,11384956.866666667,8602.75,-9.215143632834621,20
2017-01-27,11428904.609131433,-3680.8392019014573,11432585.448333334,8641.25,-8.835225429010574,20
2017-01-30,11383930.0307981,-3680.8392019014573,11387610.870000001,8632.75,-9.193973483649831,20
2017-01-31,11208140.4857981,-3680.8392019014573,11211821.325000001,8561.2998046875,-10.59619135053601,20
2017-02-01,11464499.507037079,-1438.0358200648916,11465937.542857144,8716.400390625,-8.55129613268475,20
2017-02-02,11504817.012989458,-1438.0358200648916,11506255.048809523,8734.25,-8.229696078513637,20
2017-02-03,11570792.204656124,-1438.0358200648916,11572230.24047619,8740.9501953125,-7.703432741713723,20
2017-02-06,11646462.808227554,-1438.0358200648916,11647900.844047619,8801.0498046875,-7.09983215599107,20
2017-02-07,11634420.565370414,-1438.0358200648916,11635858.60119048,8768.2998046875,-7.195889336704875,20
2017-02-08,11689831.595132316,-1438.0358200648916,11691269.63095238,8769.0498046875,-6.753892994119781,20
2017-02-09,11678099.633227551,-1438.0358200648916,11679537.669047616,8778.400390625,-6.847475161344163,20
2017-02-10,11624988.641560888,-1438.0358200648916,11626426.677380953,8793.5498046875,-7.271124824030517,20
2017-02-13,11625770.49989422,-1438.0358200648916,11627208.535714285,8805.0498046875,-7.264888186212426,20
2017-02-14,11506266.672513269,-1438.0358200648916,11507704.708333334,8792.2998046875,-8.21813260080403,20
2017-02-15,11317397.02846565,-1438.0358200648916,11318835.064285714,8724.7001953125,-9.724686300547692,20
2017-02-16,11508281.579656124,-1438.0358200648916,11509719.61547619,8778.0,-8.202060320761284,20
2017-02-17,11517672.903465651,-1438.0358200648916,11519110.939285716,8821.7001953125,-8.12714868685591,20
2017-02-20,11614229.098703746,-1438.0358200648916,11615667.13452381,8879.2001953125,-7.3569503106020395,20
2017-02-21,11688649.864179933,-1438.0358200648916,11690087.899999999,8907.849609375,-6.763319289951431,20
2017-02-22,11586991.765370412,-1438.0358200648916,11588429.801190477,8926.900390625,-7.574213945059571,20
2017-02-23,11655457.703465652,-1438.0358200648916,11656895.739285717,8939.5,-7.028082708015482,20
2017-02-27,11663485.46894184,-1438.0358200648916,11664923.504761904,8896.7001953125,-6.964047749725544,20
2017-02-28,11691734.364179935,-1438.0358200648916,11693172.4,8879.599609375,-6.738715204364809,20
2017-03-01,11796225.999633737,-2675.4944138797,11798901.494047616,8945.7998046875,-5.905218319362482,20
2017-03-02,11806756.874633737,-2675.4944138797,11809432.369047616,8899.75,-5.821216844309207,20
2017-03-03,12005818.160348024,-2675.4944138797,12008493.654761903,8897.5498046875,-4.233367627031203,20
2017-03-06,12084937.70439564,-2675.4944138797,12087613.19880952,8963.4501953125,-3.6022559287589573,20
2017-03-07,12163505.712728975,-2675.4944138797,12166181.207142856,8946.900390625,-2.9755436572716842,20
2017-03-08,12065979.650824215,-2675.4944138797,12068655.145238094,8924.2998046875,-3.7534783546389394,20
2017-03-09,11932774.891300404,-2675.4944138797,11935450.385714285,8927.0,-4.816010792268055,20
2017-03-10,11905735.091300406,-2675.4944138797,11908410.585714284,8934.5498046875,-5.031698765503478,20
2017-03-14,12144991.117490886,-2675.4944138797,12147666.611904766,9087.0,-3.123228755614793,20
2017-03-15,12200135.455586119,-2675.4944138797,12202810.95,9084.7998046875,-2.683359728507706,20
2017-03-16,12357785.388919452,-2675.4944138797,12360460.883333333,9153.7001953125,-1.4258358340496269,20
2017-03-17,12293087.863919454,-2675.4944138797,12295763.358333334,9160.0498046875,-1.9419076260228763,20
2017-03-20,12260698.297252787,-2675.4944138797,12263373.791666668,9126.849609375,-2.200269004003008,20
2017-03-21,12356803.588919451,-2675.4944138797,12359479.083333332,9121.5,-1.4336673436067482,20
2017-03-22,12365399.255586121,-2675.4944138797,12368074.75,9030.4501953125,-1.3651024162795733,20
2017-03-23,12492231.847252786,-2675.4944138797,12494907.341666665,9086.2998046875,-0.353398755868628,20
2017-03-24,12497099.03058612,-2675.4944138797,12499774.524999999,9108.0,-0.31457476647033245,20
2017-03-27,12397296.638919454,-2675.4944138797,12399972.133333333,9045.2001953125,-1.1106670298240418,20
2017-03-28,12521364.388919454,-2675.4944138797,12524039.883333333,9100.7998046875,-0.12101764109408997,20
2017-03-29,12640731.247252788,-2675.4944138797,12643406.741666667,9143.7998046875,0.0,20
2017-03-30,12671156.38058612,-2675.4944138797,12673831.875,9173.75,0.0,20
2017-03-31,12889970.013919452,-2675.4944138797,12892645.508333333,9173.75,0.0,20
2017-04-03,13087333.43016731,-1138.1698326894548,13088471.6,9237.849609375,0.0,20
2017-04-05,13172899.288500646,-1138.1698326894548,13174037.458333336,9265.150390625,0.0,20
2017-04-06,13052430.813500643,-1138.1698326894548,13053568.983333332,9261.9501953125,-0.9145175436448327,20
2017-04-07,12977412.22183398,-1138.1698326894548,12978550.39166667,9198.2998046875,-1.4840094225674227,20
2017-04-10,13073863.921833975,-1138.1698326894548,13075002.091666665,9181.4501953125,-0.7518114615293836,20
2017-04-11,13098456.105167314,-1138.1698326894548,13099594.275000004,9237.0,-0.565123756759589,20
2017-04-12,12994777.163500644,-1138.1698326894548,12995915.333333334,9203.4501953125,-1.3521861899870036,20
2017-04-13,12936338.955167312,-1138.1698326894548,12937477.125000002,9150.7998046875,-1.7958106879313984,20
2017-04-17,12845233.671833979,-1138.1698326894548,12846371.841666669,9139.2998046875,-2.4874221649345274,20
2017-04-18,12770724.605167309,-1138.1698326894548,12771862.774999999,9105.150390625,-3.053046064691456,20
2017-04-19,12858088.413500646,-1138.1698326894548,12859226.583333336,9103.5,-2.389837408647133,20
2017-04-20,13018477.996833978,-1138.1698326894548,13019616.166666668,9136.400390625,-1.1722650290165837,20
2017-04-21,13049207.221833974,-1138.1698326894548,13050345.391666664,9119.400390625,-0.9389889344606939,20
2017-04-24,13191350.646833979,-1138.1698326894548,13192488.816666668,9217.9501953125,0.0,20
2017-04-25,13490470.33016731,-1138.1698326894548,13491608.5,9306.599609375,0.0,20
2017-04-26,13343972.95516731,-1138.1698326894548,13345111.125,9351.849609375,-1.0859323019480116,20
2017-04-27,13307543.355167309,-1138.1698326894548,13308681.524999999,9342.150390625,-1.3559718121238573,20
2017-04-28,13355700.346833976,-1138.1698326894548,13356838.516666666,9304.0498046875,-0.9990013693737754,20
2017-05-02,13525987.194695624,-1567.2553043792723,13527554.450000003,9313.7998046875,0.0,20
2017-05-03,13538173.119695622,-1567.2553043792723,13539740.375000002,9311.9501953125,0.0,20
2017-05-04,13742582.819695618,-1567.2553043792723,13744150.074999997,9359.900390625,0.0,20
2017-05-05,13522183.36969562,-1567.2553043792723,13523750.625,9285.2998046875,-1.6037702147526756,20
2017-05-08,13645879.319695618,-1567.2553043792723,13647446.574999997,9314.0498046875,-0.7036777676275419,20
2017-05-09,13714606.34469562,-1567.2553043792723,13716173.6,9316.849609375,-0.20357508750030728,20
2017-05-10,13941390.194695618,-1567.2553043792723,13942957.449999997,9407.2998046875,0.0,20
2017-05-11,13986693.719695622,-1567.2553043792723,13988260.975000001,9422.400390625,0.0,20
2017-05-12,13898349.36969562,-1567.2553043792723,13899916.625,9400.900390625,-0.6316314046084903,20
2017-05-15,14110021.994695622,-1567.2553043792723,14111589.250000002,9445.400390625,0.0,20
2017-05-16,14160557.569695622,-1567.2553043792723,14162124.825000001,9512.25,0.0,20
2017-05-17,14146120.644695623,-1567.2553043792723,14147687.900000002,9525.75,-0.1019516705394019,20
2017-05-18,13859852.36969562,-1567.2553043792723,13861419.625,9429.4501953125,-2.123540676417479,20
2017-05-19,13707623.569695622,-1567.2553043792723,13709190.825000001,9427.900390625,-3.1985604929095746,20
2017-05-22,13431337.894695621,-1567.2553043792723,13432905.15,9438.25,-5.1496536870876515,20
2017-05-23,13095135.494695624,-1567.2553043792723,13096702.750000004,9386.150390625,-7.523870933444455,20
2017-05-24,12864574.64469562,-1567.2553043792723,12866141.899999999,9360.5498046875,-9.152061411575186,20
2017-05-25,13192429.219695618,-1567.2553043792723,13193996.474999998,9509.75,-6.836795410315277,20
2017-05-26,13531450.919695621,-1567.2553043792723,13533018.175,9595.099609375,-4.442668637189284,20
