trade_id,ticker,signal_date,exec_date,side,shares,price,gross_value,net_costs,slippage,exit_reason
483,NESTLEIND,2020-05-04,2020-05-05,BUY,42,17588.570999999996,737982.0,848.7899972999003,737.9819999998435,
484,PFIZER,2020-05-04,2020-05-05,BUY,147,5085.079999999999,746760.0,858.8860139999306,746.7599999998929,
485,JBCHEPHARM,2020-05-04,2020-05-05,BUY,1344,559.559,751296.0,864.1030944000231,751.295999999973,
486,ALKEM,2020-05-04,2020-05-05,BUY,278,2698.696,749488.0,862.0236232001334,749.4880000000121,
487,BHARTIARTL,2020-05-04,2020-05-05,BUY,1396,538.5379999999999,751048.0,863.8178571999306,751.0479999998352,
488,SRF,2020-05-04,2020-05-05,BUY,205,3661.6579999999994,749890.0,862.4859835000243,749.8899999998976,
489,PIIND,2020-05-04,2020-05-05,BUY,489,1536.4349,750566.1000000001,863.2635999149643,750.5660999999382,
490,FDC,2020-05-04,2020-05-05,BUY,3037,247.64739999999998,751353.8,864.1695730700158,751.3537999999244,
491,BERGEPAINT,2020-05-04,2020-05-05,BUY,1558,482.6821999999999,751267.6,864.070430140011,751.2675999999046,
492,LALPATHLAB,2020-05-04,2020-05-05,BUY,481,1561.4598999999998,750311.9,862.9712317849044,750.3118999998551,
493,IGL,2020-05-04,2020-05-05,BUY,1572,478.27779999999996,751101.6,863.8795052400092,751.1015999999363,
494,AJANTPHARM,2020-05-04,2020-05-05,BUY,509,1477.4759999999999,751284.0,864.0892926000524,751.2839999999851,
495,PFIZER,2020-06-01,2020-06-02,SELL,147,4010.9350499999996,590197.65,1297.7265928201036,590.1976500001037,rank_exit
496,ALKEM,2020-06-01,2020-06-02,SELL,278,2295.7019999999998,638844.0,1404.6901872000408,638.844000000041,rank_exit
497,SRF,2020-06-01,2020-06-02,SELL,205,3703.9923,760078.5,1671.2606058000613,760.0785000000615,rank_exit
498,LALPATHLAB,2020-06-01,2020-06-02,SELL,481,1523.475,733525.0,1612.874770000023,733.5250000000233,rank_exit
499,AJANTPHARM,2020-06-01,2020-06-02,SELL,509,1456.542,742122.0,1631.77785360009,742.1220000000903,rank_exit
500,AMBER,2020-06-01,2020-06-02,BUY,516,1351.35,696600.0,801.1944900000235,696.5999999999767,
501,RELAXO,2020-06-01,2020-06-02,BUY,976,714.5137999999998,696668.7999999999,801.273620319902,696.6687999998685,
502,ESCORTS,2020-06-01,2020-06-02,BUY,717,973.3723999999999,697210.7999999999,801.8970016200328,697.2108000000007,
503,APLLTD,2020-06-01,2020-06-02,BUY,815,856.3554999999999,697232.5,801.9219598750351,697.2324999999255,
504,VAIBHAVGBL,2020-06-01,2020-06-02,BUY,628,1111.0599499999998,697048.6,801.7104472900974,697.0485999999801,
505,ADANIGREEN,2020-07-01,2020-07-02,SELL,3495,323.62604999999996,1132205.25,2489.492903700115,1132.2052500001155,r2_exit
506,NESTLEIND,2020-07-01,2020-07-02,SELL,42,16968.015,713370.0,1568.5579559999953,713.3699999999953,rank_exit
507,PIIND,2020-07-01,2020-07-02,SELL,489,1542.456,755016.0,1660.1291808000615,755.0160000000615,rank_exit
508,IGL,2020-07-01,2020-07-02,SELL,1572,442.20734999999996,695845.7999999999,1530.02574504001,695.8458000000101,rank_exit
509,RELAXO,2020-07-01,2020-07-02,SELL,976,630.01935,615514.4,1353.3930627199854,615.5143999999855,r2_exit
510,GMMPFAUDLR,2020-07-01,2020-07-02,BUY,184,4228.173949999999,777206.7999999999,893.9044010200305,777.2067999999272,
511,ALKYLAMINE,2020-07-01,2020-07-02,BUY,356,2186.1839999999997,777504.0,894.2462256000144,777.5039999999572,
512,GRANULES,2020-07-01,2020-07-02,BUY,3643,213.91369999999998,778509.1,895.4022413649363,778.5090999999084,
513,SCI,2020-07-01,2020-07-02,BUY,13782,56.55649999999999,778683.0,895.6022524499567,778.6829999998445,
514,BHARATRAS,2020-07-01,2020-07-02,BUY,103,7563.556,778268.0,895.1249402000103,778.2679999999236,
515,DMART,2020-08-03,2020-08-04,SELL,323,2091.05685,676087.4500000001,1486.581085060108,676.0874500001082,rank_exit
516,BHARTIARTL,2020-08-03,2020-08-04,SELL,1396,547.452,765008.0,1682.0995904000306,765.0080000000307,rank_exit
517,BERGEPAINT,2020-08-03,2020-08-04,SELL,1558,528.471,824182.0,1812.2113816000297,824.1820000000298,rank_exit
518,VAIBHAVGBL,2020-08-03,2020-08-04,SELL,628,1353.645,850940.0,1871.0468720000604,850.9400000000605,rank_exit
519,SCI,2020-08-03,2020-08-04,SELL,13782,53.946,744228.0,1636.4085264000028,744.2280000000028,r2_exit
520,ADANIGREEN,2020-09-01,2020-09-02,BUY,1510,509.45894999999996,768514.5,883.9069521749625,768.514499999932,
521,AFFLE,2020-09-01,2020-09-02,BUY,285,2692.6899999999996,766650.0,881.7624974999344,766.6499999999069,
522,LAURUSLABS,2020-09-01,2020-09-02,BUY,677,1135.8346999999999,768191.9,883.5359137849882,768.1918999998597,
523,BSOFT,2020-09-01,2020-09-02,BUY,4521,170.17,768570.0,883.9707855000161,768.5699999999488,
524,DHANUKA,2020-09-01,2020-09-02,BUY,990,776.776,768240.0,883.5912360000657,768.2399999999907,
525,ABBOTINDIA,2020-10-01,2020-10-05,SELL,40,14912.288417965046,597088.6253439458,1312.8784694063042,597.0886253439821,r3_exit
526,DIXON,2020-10-01,2020-10-05,SELL,161,1758.6730224915812,283429.78640755214,623.2054143529368,283.42978640756337,r2_exit
527,INDIAMART,2020-10-01,2020-10-05,SELL,326,2321.509949789158,757569.8134447102,1665.7445058022631,757.5698134447448,r2_exit
528,IPCALAB,2020-10-01,2020-10-05,SELL,462,1098.7925844383044,508150.3243348315,1117.320933147452,508.1503243348561,r2_exit
529,JBCHEPHARM,2020-10-01,2020-10-05,SELL,1344,558.9994409999999,752047.296,1653.6015944448623,752.0472960000625,universe_exit
530,FDC,2020-10-01,2020-10-05,SELL,3037,247.39975259999997,752105.1538,1653.7288121755446,752.1051538001047,universe_exit
531,APLLTD,2020-10-01,2020-10-05,SELL,815,864.0783348763111,704928.7716958894,1549.997383204853,704.9287716958206,r2_exit
532,GMMPFAUDLR,2020-10-01,2020-10-05,SELL,184,1255.0261508334627,231155.96772107822,508.2657418251329,231.1559677211044,r2_exit
533,ALKYLAMINE,2020-10-01,2020-10-05,SELL,356,1278.8549465449878,455728.08905907476,1002.0549222231397,455.728089059121,r2_exit
534,BHARATRAS,2020-10-01,2020-10-05,SELL,103,7555.9924439999995,779046.2679999999,1712.966934078318,779.0462679999182,universe_exit
535,AFFLE,2020-10-01,2020-10-05,SELL,285,572.4769378051758,163319.2465209961,359.1063592503569,163.31924652098678,r2_exit
536,LAURUSLABS,2020-10-01,2020-10-05,SELL,677,270.97171228646994,183631.48069863877,403.7688997601474,183.63148069861927,r2_exit
537,DHANUKA,2020-10-01,2020-10-05,SELL,990,775.9992239999999,769008.24,1690.895318112112,769.008240000112,universe_exit
538,POLYMED,2020-10-01,2020-10-05,BUY,1143,465.02426843886064,530991.7470785392,610.7201579023385,530.9917470784858,
539,STAR,2020-10-01,2020-10-05,BUY,741,716.8033432923796,530620.6567229304,610.2933483299566,530.6206567229237,
540,BIOCON,2020-10-01,2020-10-05,BUY,1184,448.93979370536914,531013.702045112,610.7454094071873,531.0137020450784,
541,TATACOMM,2020-10-01,2020-10-05,BUY,669,794.459009821027,530962.1154548123,610.6860770904459,530.9621154548367,
542,ADVENZYMES,2020-10-01,2020-10-05,BUY,1683,315.91706887801575,531157.2696520486,610.910533690243,531.1572696518851,
543,COROMANDEL,2020-10-01,2020-10-05,BUY,709,749.6699625825821,530985.0184525982,610.7124189732131,530.985018452513,
544,BALKRISIND,2020-10-01,2020-10-05,BUY,380,1395.9272145131652,529922.4190959069,609.4902703231201,529.9224190958776,
545,DIVISLAB,2020-10-01,2020-10-05,BUY,178,2978.4202361077755,529629.1728543298,609.1529931583209,529.6291728542419,
546,SYNGENE,2020-10-01,2020-10-05,BUY,954,556.9940534612495,530841.4855165156,610.5473345667124,530.841485516401,
547,TATAELXSI,2020-10-01,2020-10-05,BUY,439,1210.741564261148,530984.5621484956,610.7118941550143,530.98456214834,
548,CIPLA,2020-10-01,2020-10-05,BUY,717,741.2363146383566,530935.5020936081,610.6554677329259,530.9355020935182,
549,TIINDIA,2020-10-01,2020-10-05,BUY,825,644.2351977535234,530963.0750715852,610.6871807936113,530.9630750715733,
550,EIDPARRY,2020-10-01,2020-10-05,BUY,1976,269.0997749384466,531209.9453330375,610.9711186247878,531.2099453329574,
551,COROMANDEL,2021-01-01,2021-01-04,SELL,709,776.6722085152508,551211.8076449577,1212.0045226497014,551.211807644926,rank_exit
552,SUZLON,2021-01-01,2021-01-04,BUY,85236,6.43392440700531,547854.1266288757,630.1144237421686,547.8541266288375,
553,GRANULES,2021-02-01,2021-02-02,SELL,3643,323.1349147912951,1178358.8534381262,2590.975446939796,1178.3588534381706,r2_exit
554,BIOCON,2021-02-01,2021-02-02,SELL,1184,379.29549245689657,449535.39846743294,988.4384341501443,449.5353984673857,r2_exit
555,BALKRISIND,2021-02-01,2021-02-02,SELL,380,1578.041667146754,600256.0896053719,1319.843089824311,600.256089605391,rank_exit
556,ATGL,2021-02-01,2021-02-02,BUY,1889,391.74354870505715,739264.2992046485,850.2648337300634,739.2642992044566,
557,IDEA,2021-02-01,2021-02-02,BUY,62388,11.861850381851195,739297.8237991333,850.3033920426387,739.2978237990756,
558,IFBIND,2021-02-01,2021-02-02,BUY,541,1366.3649999999998,738465.0,849.3455197499134,738.464999999851,
559,NAVINFLUOR,2021-03-01,2021-03-02,SELL,491,2648.113146297207,1301525.0799118406,2861.7933457103545,1301.5250799120404,rank_exit
560,ESCORTS,2021-03-01,2021-03-02,SELL,717,1243.220377658912,892281.2920735134,1961.9481050112727,892.281292073545,rank_exit
561,STAR,2021-03-01,2021-03-02,SELL,741,827.5160967773633,613803.2309429692,1349.6305441974732,613.8032309430419,rank_exit
562,DIVISLAB,2021-03-01,2021-03-02,SELL,178,3348.8529264519493,596692.5134218689,1312.0074985120127,596.6925134218764,rank_exit
563,EIDPARRY,2021-03-01,2021-03-02,SELL,1976,322.27456486548965,637451.992166374,1401.6294403755105,637.4519921664614,rank_exit
564,SUZLON,2021-03-01,2021-03-02,SELL,85236,5.412044410228729,461762.78013038635,1015.3240009506823,461.7627801303752,r2_exit
565,AMBER,2021-04-01,2021-04-05,SELL,516,3244.302498779297,1675735.8251953125,3684.6079324393504,1675.73582519521,rank_exit
566,POLYMED,2021-04-01,2021-04-05,SELL,1143,823.8960032131557,942655.787460097,2072.711545467205,942.6557874600403,rank_exit
567,ADVENZYMES,2021-04-01,2021-04-05,SELL,1683,331.3939686179958,558294.3435276146,1227.5776025485436,558.2943435276393,universe_exit
568,SYNGENE,2021-04-01,2021-04-05,SELL,954,556.6724243161152,531597.0898874614,1168.875681244569,531.5970898874803,rank_exit
569,CIPLA,2021-04-01,2021-04-05,SELL,717,786.4667458411215,564461.11788597,1241.1371060077076,564.4611178860068,rank_exit
570,IDEA,2021-04-01,2021-04-05,SELL,62388,9.940049809455871,620760.5881004333,1364.9283811152122,620.7605881004129,r2_exit
571,IFBIND,2021-04-01,2021-04-05,SELL,541,1073.875001220703,581547.9235839844,1278.7075743764835,581.547923584003,universe_exit
572,INTELLECT,2021-04-01,2021-04-05,BUY,1074,711.6121364610269,763507.9266325105,878.1486418163404,763.5079266324174,
573,PGEL,2021-04-01,2021-04-05,BUY,19558,39.10910082583513,764131.6622893941,878.8660313822329,764.1316622893792,
574,CGPOWER,2021-04-01,2021-04-05,BUY,11251,67.98213022421234,764102.8443083048,878.8328863811912,764.1028443082469,
575,ADANIENT,2021-04-01,2021-04-05,BUY,679,1124.8905387449508,763037.6381696521,877.6077395408647,763.0376381695969,
576,NEULANDLAB,2021-04-01,2021-04-05,BUY,352,2172.0016494279143,763780.7997988272,878.4624868885148,763.7807997986674,
577,GPIL,2021-04-01,2021-04-05,BUY,4090,187.01123652561046,764111.8455442026,878.8432391526876,764.1118455441901,
578,JPPOWER,2021-04-01,2021-04-05,BUY,215252,3.5535499522686003,764144.5897359848,878.8808998848544,764.1445897358935,
579,POONAWALLA,2021-04-01,2021-04-05,BUY,6367,120.11916667602466,764034.6995267224,878.7545096606482,764.0346995266154,
580,ADANIENSOL,2021-04-01,2021-04-05,BUY,758,1009.0079999999999,764064.0,878.7882096000249,764.0639999998966,
581,OLECTRA,2021-04-01,2021-04-05,BUY,3401,224.89638417744527,764108.4940933981,878.8393844815437,764.1084940932924,
582,COHANCE,2021-04-01,2021-04-05,BUY,1594,479.8034359950995,764042.6343418468,878.7636358883465,764.0426343418658,
583,KPITTECH,2021-04-01,2021-04-05,BUY,4509,169.6145937305521,764028.1749561033,878.7470054258592,764.0281749560963,
584,TMPV,2021-04-01,2021-04-05,BUY,2556,299.19325344632483,763973.9818269793,878.6846751982812,763.9739818269154,
585,ADANIGREEN,2021-05-03,2021-05-04,SELL,1510,1048.95,1585500.0,3486.1974,1585.5,r2_exit
586,BSOFT,2021-05-03,2021-05-04,SELL,4521,224.82434778803577,1017448.3246743841,2237.1653762940427,1017.4483246743912,rank_exit
587,TATACOMM,2021-05-03,2021-05-04,SELL,669,1019.0106675753527,682400.5371450561,1500.4623010745843,682.4005371450912,rank_exit
588,PGEL,2021-05-03,2021-05-04,SELL,19558,33.83515517045339,662410.3751989264,1456.5079329875207,662.4103751990478,r2_exit
589,JPPOWER,2021-05-03,2021-05-04,SELL,215252,3.146850095272064,678043.8205280304,1490.8827525770835,678.0438205280807,r2_exit
590,OLECTRA,2021-05-03,2021-05-04,SELL,3401,182.74977668456023,622154.1446488382,1367.9925332538392,622.1541446488118,r2_exit
591,HINDCOPPER,2021-05-03,2021-05-04,BUY,5714,152.34360374258952,869621.7300551016,1000.1954328228021,869.6217300549615,
592,JINDALSTEL,2021-05-03,2021-05-04,BUY,1963,443.3787204972232,869482.9453906586,1000.0358096410055,869.4829453905113,
593,TEJASNET,2021-05-03,2021-05-04,BUY,4642,187.51398403193747,869570.3435327212,1000.1363306140993,869.5703435325995,
594,SPLPETRO,2021-05-03,2021-05-04,BUY,2647,328.8479067210609,869590.8182723759,1000.1598796360195,869.5908182723215,
595,ELECON,2021-05-03,2021-05-04,BUY,18247,47.70762972828433,869651.4681838205,1000.2296361316694,869.6514681837289,
596,POLYMED,2021-05-03,2021-05-04,BUY,880,988.4794662167068,868992.9373333687,999.4722268739715,868.9929373332998,
597,TIINDIA,2021-06-01,2021-06-02,SELL,825,1169.4725523931663,965780.636360723,2123.558463229987,965.7806363607524,rank_exit
598,NEULANDLAB,2021-06-01,2021-06-02,SELL,352,2042.9933193935256,719853.5019284495,1582.8138800403297,719.8535019285046,r2_exit
599,COHANCE,2021-06-01,2021-06-02,SELL,1594,492.4982221351183,785827.9940774561,1727.8785933775207,785.8279940774664,rank_exit
600,JINDALSTEL,2021-06-01,2021-06-02,SELL,1963,389.78699459950656,765917.7881870184,1684.1000326656394,765.9177881870419,rank_exit
601,TEJASNET,2021-06-01,2021-06-02,SELL,4642,173.20341077852314,804815.0478817862,1769.6273272824842,804.8150478817988,r2_exit
602,PGEL,2021-06-01,2021-06-02,BUY,19171,41.984769786614876,804085.9356435504,924.8194388803095,804.0859356434084,
603,PRAJIND,2021-06-01,2021-06-02,BUY,2599,309.6447566435269,803962.7597567696,924.6777681342792,803.962759756716,
604,ADANIGREEN,2021-06-01,2021-06-02,BUY,630,1276.2749999999999,803250.0,923.8579874999123,803.2499999998836,
605,RPOWER,2021-06-01,2021-06-02,BUY,93502,8.608600381851195,804117.2356681824,924.8554386037868,804.11723566812,
606,HFCL,2021-06-01,2021-06-02,BUY,18518,43.46584804098276,804096.4775453736,924.8315636487678,804.0964775452157,
607,ATGL,2021-07-01,2021-07-02,SELL,1889,918.2339840698243,1736280.276184082,3817.733071273448,1736.2802761839703,r2_exit
608,ADANIENSOL,2021-07-01,2021-07-02,SELL,758,955.2438121948243,724799.6092529297,1593.689380825246,724.7996092528338,r2_exit
609,HINDCOPPER,2021-07-01,2021-07-02,SELL,5714,138.34986257174094,791322.4371720998,1739.9597748539704,791.3224371720571,r2_exit
610,ADANIGREEN,2021-07-01,2021-07-02,SELL,630,1014.2846878051757,639638.9923095703,1406.438216290283,639.6389923095703,r2_exit
611,TTML,2021-07-01,2021-07-02,BUY,19715,49.149098472595206,968006.4699172974,1113.3526413752697,968.0064699171344,
612,FSL,2021-07-01,2021-07-02,BUY,5563,174.1799935504309,967995.308812235,1113.3398044303758,967.9953088121256,
613,NEWGEN,2021-07-01,2021-07-02,BUY,3195,303.288657809621,968039.22247926,1113.3903117344016,968.0392224790994,
614,BSOFT,2021-07-01,2021-07-02,BUY,2570,376.97098716345687,967847.5894206637,1113.1699049720773,967.8475894205039,
615,TMPV,2021-08-02,2021-08-03,SELL,2556,290.5173811526781,743305.7319582036,1634.3806434298547,743.3057319583604,rank_exit
616,POLYMED,2021-08-02,2021-08-03,SELL,880,951.1804925352666,837876.7101411758,1842.3233102584354,837.876710141194,rank_exit
617,PGEL,2021-08-02,2021-08-03,SELL,19171,36.93467219498508,708783.3840340931,1558.4729048141317,708.7833840340609,r2_exit
618,RPOWER,2021-08-02,2021-08-03,SELL,93502,13.23675,1238901.5,2724.09661819992,1238.90149999992,r2_exit
619,TTML,2021-08-02,2021-08-03,SELL,19715,41.70825,823101.25,1809.8350285000652,823.1012500000652,r2_exit
620,OLECTRA,2021-08-02,2021-08-03,BUY,2668,324.85036054053745,865834.9269951588,995.8400412835181,865.8349269950995,
621,JSWENERGY,2021-08-02,2021-08-03,BUY,3640,238.0627355457281,865682.6747117386,995.6649283197476,865.6826747116866,
622,SARDAEN,2021-08-02,2021-08-03,BUY,10524,82.35695587554055,865858.7448892996,995.8674354343675,865.8587448891485,
623,ANGELONE,2021-08-02,2021-08-03,BUY,7062,122.73681101751176,865901.4579477204,995.9165618584957,865.9014579475624,
624,TEJASNET,2021-08-02,2021-08-03,BUY,3072,282.068896484375,865650.0,995.6273474999471,865.6499999999069,
625,INTELLECT,2021-09-01,2021-09-02,SELL,1074,630.5018697223599,677836.8449267412,1490.4276546248773,677.8368449267,r2_exit
626,GPIL,2021-09-01,2021-09-02,SELL,4090,275.4569427014102,1127746.6422910588,2479.689317069601,1127.7466422910802,r2_exit
627,HFCL,2021-09-01,2021-09-02,SELL,18518,67.46745514087587,1250612.9472459853,2749.847748404314,1250.612947245827,r2_exit
628,FSL,2021-09-01,2021-09-02,SELL,5563,161.38654154707285,898692.0226490153,1976.0440194006287,898.6920226489892,r2_exit
629,NEWGEN,2021-09-01,2021-09-02,SELL,3195,270.6842275214126,865701.808739653,1903.5051370567821,865.7018087396864,r2_exit
630,BSOFT,2021-09-01,2021-09-02,SELL,2570,381.61691498019167,981737.2087078005,2158.6437745068674,981.7372087079566,rank_exit
631,ATGL,2021-09-01,2021-09-02,BUY,654,1472.315682207866,961932.5236403042,1106.366692064912,961.9325236402219,
632,ADANIENSOL,2021-09-01,2021-09-02,BUY,587,1639.638,961506.0,1105.8761259000748,961.5059999999357,
633,GRAVITA,2021-09-01,2021-09-02,BUY,5012,192.15151820226862,962101.3079218485,1106.5608193064108,962.1013079218101,
634,ACE,2021-09-01,2021-09-02,BUY,3996,241.013305995287,962127.0437134535,1106.5904193270253,962.1270437133498,
635,FLUOROCHEM,2021-09-01,2021-09-02,BUY,566,1699.0293764148932,960689.9371137159,1104.9375311713666,960.6899371136678,
636,MAXHEALTH,2021-09-01,2021-09-02,BUY,2563,375.69669954020407,961948.6922293138,1106.3852883675136,961.9486922292272,
637,DEEPAKNTR,2021-10-01,2021-10-04,SELL,1524,2341.9066079683366,3572638.308852598,7855.517113505405,3572.638308852911,rank_exit
638,KPITTECH,2021-10-01,2021-10-04,SELL,4509,330.13062706947517,1490049.0465027662,3276.3198434501974,1490.0490465026814,rank_exit
639,SPLPETRO,2021-10-01,2021-10-04,SELL,2647,331.59968936071914,878623.0007385622,1931.9162540240648,878.6230007386766,rank_exit
640,SARDAEN,2021-10-01,2021-10-04,SELL,10524,68.06646851357802,717048.5632000951,1576.646380764323,717.0485632000491,rank_exit
641,SAREGAMA,2021-10-01,2021-10-04,BUY,4706,352.370836517945,1656600.5560973522,1905.339129595086,1656.6005560969934,
642,ANANTRAJ,2021-10-01,2021-10-04,BUY,21254,78.02202056538542,1656623.4016950068,1905.3654054596554,1656.623401694931,
643,PGEL,2021-10-01,2021-10-04,BUY,41273,40.179352934050705,1656665.7678791957,1905.4141329261474,1656.6657678789925,
644,HFCL,2021-10-01,2021-10-04,BUY,22715,73.00368305688973,1656622.0385986518,1905.3638376940507,1656.6220385984052,
645,ANGELONE,2021-11-01,2021-11-02,SELL,7062,112.63405438136265,796217.9099511341,1750.7239404005318,796.2179099511122,r2_exit
646,TEJASNET,2021-11-01,2021-11-02,SELL,3072,432.8094331779466,1330921.5002228748,2926.4301946901724,1330.9215002229903,r2_exit
647,JSWENERGY,2021-12-01,2021-12-02,SELL,3640,298.9313163880217,1089199.1908432422,2394.9311808262632,1089.1991908433847,r2_exit
648,ACE,2021-12-01,2021-12-02,SELL,3996,209.925859808108,839703.4392324319,1846.339922184267,839.7034392324276,r2_exit
